A C F;1.0;BWV1001_bwv-1001_2.csv
C D G;1.0;BWV1001_bwv-1001_2.csv
A D F#;1.0;BWV1001_bwv-1001_2.csv
B D F G;1.0;BWV1001_bwv-1001_2.csv
A C F#;1.0;BWV1001_bwv-1001_2.csv
C F#;1.0;BWV1001_bwv-1001_2.csv
A C Eb;1.0;BWV1001_bwv-1001_2.csv
Ab C;0.75;BWV1001_bwv-1001_2.csv
Bb C# E;0.75;BWV1001_bwv-1001_2.csv
B F G;0.75;BWV1001_bwv-1001_2.csv
;0.5625;BWV1001_bwv-1001_2.csv
B E G;0.5;BWV1001_bwv-1001_2.csv
C E;0.5;BWV1001_bwv-1001_2.csv
E G;0.5;BWV1001_bwv-1001_2.csv
A C D F#;0.5;BWV1001_bwv-1001_2.csv
D F#;0.5;BWV1001_bwv-1001_2.csv
D F G;0.5;BWV1001_bwv-1001_2.csv
D E F;0.5;BWV1001_bwv-1001_2.csv
A C#;0.5;BWV1001_bwv-1001_2.csv
C# E F;0.5;BWV1001_bwv-1001_2.csv
A C# E G;0.5;BWV1001_bwv-1001_2.csv
A C# F;0.5;BWV1001_bwv-1001_2.csv
B D Eb;0.5;BWV1001_bwv-1001_2.csv
C E F;0.5;BWV1001_bwv-1001_2.csv
Bb D Eb;0.5;BWV1001_bwv-1001_2.csv
Ab C# F;0.5;BWV1001_bwv-1001_2.csv
A Eb F#;0.5;BWV1001_bwv-1001_2.csv
C D Eb;0.5;BWV1001_bwv-1001_2.csv
Bb F G;0.5;BWV1001_bwv-1001_2.csv
Bb Eb;0.5;BWV1001_bwv-1001_2.csv
Bb C# G;0.5;BWV1001_bwv-1001_2.csv
Bb C E G;0.5;BWV1001_bwv-1001_2.csv
Bb C# E G;0.5;BWV1001_bwv-1001_2.csv
Bb C F G;0.5;BWV1001_bwv-1001_2.csv
A Eb;0.25;BWV1001_bwv-1001_2.csv
Eb F;0.25;BWV1001_bwv-1001_2.csv
B G;0.25;BWV1001_bwv-1001_2.csv
D G;0.25;BWV1001_bwv-1001_2.csv
Ab Bb D;0.25;BWV1001_bwv-1001_2.csv
C D F;0.25;BWV1001_bwv-1001_2.csv
C G;0.25;BWV1001_bwv-1001_2.csv
C F;0.25;BWV1001_bwv-1001_2.csv
C Eb F;0.25;BWV1001_bwv-1001_2.csv
D Eb F;0.125;BWV1001_bwv-1001_2.csv
A D;0.125;BWV1001_bwv-1001_2.csv
D;10.625;BWV1001_bwv-1001_3.csv
C;10.375;BWV1001_bwv-1001_3.csv
F;9.25;BWV1001_bwv-1001_3.csv
Eb;8.25;BWV1001_bwv-1001_3.csv
G;7.25;BWV1001_bwv-1001_3.csv
Bb;7.25;BWV1001_bwv-1001_3.csv
Bb D;6.0;BWV1001_bwv-1001_3.csv
A;5.25;BWV1001_bwv-1001_3.csv
A C;5.0;BWV1001_bwv-1001_3.csv
Bb G;4.25;BWV1001_bwv-1001_3.csv
Bb D F;3.75;BWV1001_bwv-1001_3.csv
C Eb;3.25;BWV1001_bwv-1001_3.csv
D F;2.75;BWV1001_bwv-1001_3.csv
C Eb G;2.0;BWV1001_bwv-1001_3.csv
Bb Eb;1.875;BWV1001_bwv-1001_3.csv
E;1.75;BWV1001_bwv-1001_3.csv
A F;1.75;BWV1001_bwv-1001_3.csv
Bb Eb G;1.5;BWV1001_bwv-1001_3.csv
F#;1.25;BWV1001_bwv-1001_3.csv
A Eb F;1.25;BWV1001_bwv-1001_3.csv
Eb G;1.25;BWV1001_bwv-1001_3.csv
B F;1.0;BWV1001_bwv-1001_3.csv
Ab D;1.0;BWV1001_bwv-1001_3.csv
C D F;1.0;BWV1001_bwv-1001_3.csv
A C F;1.0;BWV1001_bwv-1001_3.csv
Bb C E G;0.75;BWV1001_bwv-1001_3.csv
A C G;0.75;BWV1001_bwv-1001_3.csv
Bb D G;0.75;BWV1001_bwv-1001_3.csv
Bb F;0.75;BWV1001_bwv-1001_3.csv
D G;0.75;BWV1001_bwv-1001_3.csv
C F;0.75;BWV1001_bwv-1001_3.csv
Bb Eb F;0.75;BWV1001_bwv-1001_3.csv
Bb E;0.5;BWV1001_bwv-1001_3.csv
Ab C;0.5;BWV1001_bwv-1001_3.csv
A Bb Eb F;0.5;BWV1001_bwv-1001_3.csv
A C D G;0.5;BWV1001_bwv-1001_3.csv
D F#;0.5;BWV1001_bwv-1001_3.csv
A Eb G;0.5;BWV1001_bwv-1001_3.csv
C G;0.5;BWV1001_bwv-1001_3.csv
Ab Bb D F;0.5;BWV1001_bwv-1001_3.csv
C D;0.5;BWV1001_bwv-1001_3.csv
B D F;0.5;BWV1001_bwv-1001_3.csv
B D F G;0.5;BWV1001_bwv-1001_3.csv
C D F#;0.5;BWV1001_bwv-1001_3.csv
Bb C G;0.5;BWV1001_bwv-1001_3.csv
B;0.5;BWV1001_bwv-1001_3.csv
Bb C Eb;0.5;BWV1001_bwv-1001_3.csv
;0.3125;BWV1001_bwv-1001_3.csv
Eb F#;0.25;BWV1001_bwv-1001_3.csv
A Bb C;0.25;BWV1001_bwv-1001_3.csv
C F#;0.25;BWV1001_bwv-1001_3.csv
Bb C;0.25;BWV1001_bwv-1001_3.csv
D Eb G;0.25;BWV1001_bwv-1001_3.csv
A Eb;0.25;BWV1001_bwv-1001_3.csv
Ab;0.25;BWV1001_bwv-1001_3.csv
A D F;0.25;BWV1001_bwv-1001_3.csv
D Eb;0.125;BWV1001_bwv-1001_3.csv
D;30.25;BWV1001_bwv-1001_4.csv
G;28.25;BWV1001_bwv-1001_4.csv
Bb;27.0;BWV1001_bwv-1001_4.csv
A;26.0;BWV1001_bwv-1001_4.csv
C;24.75;BWV1001_bwv-1001_4.csv
F;19.75;BWV1001_bwv-1001_4.csv
Eb;16.5;BWV1001_bwv-1001_4.csv
F#;10.25;BWV1001_bwv-1001_4.csv
E;8.0;BWV1001_bwv-1001_4.csv
Ab;4.5;BWV1001_bwv-1001_4.csv
B;2.5;BWV1001_bwv-1001_4.csv
C#;2.25;BWV1001_bwv-1001_4.csv
D F#;1.5;BWV1001_bwv-1001_4.csv
Bb D G;1.5;BWV1001_bwv-1001_4.csv
C D F#;0.5;BWV1001_bwv-1001_4.csv
A C# G;0.5;BWV1001_bwv-1001_4.csv
;0.0625;BWV1001_bwv-1001_4.csv
B;16.25;BWV1002_violin-1.csv
F#;15.25;BWV1002_violin-1.csv
E;13.0;BWV1002_violin-1.csv
D;10.25;BWV1002_violin-1.csv
C#;9.5;BWV1002_violin-1.csv
G;8.5;BWV1002_violin-1.csv
A;7.25;BWV1002_violin-1.csv
A#;5.25;BWV1002_violin-1.csv
G#;3.0;BWV1002_violin-1.csv
D#;2.75;BWV1002_violin-1.csv
C;2.75;BWV1002_violin-1.csv
F;2.25;BWV1002_violin-1.csv
;0.0625;BWV1002_violin-1.csv
F#;36.0;BWV1002_violin-2.csv
B;36.0;BWV1002_violin-2.csv
E;29.0;BWV1002_violin-2.csv
D;29.0;BWV1002_violin-2.csv
C#;24.0;BWV1002_violin-2.csv
A;24.0;BWV1002_violin-2.csv
G;19.5;BWV1002_violin-2.csv
G#;11.0;BWV1002_violin-2.csv
A#;10.5;BWV1002_violin-2.csv
F;7.5;BWV1002_violin-2.csv
D#;7.0;BWV1002_violin-2.csv
C;5.5;BWV1002_violin-2.csv
B E F#;0.5;BWV1002_violin-2.csv
;0.0625;BWV1002_violin-2.csv
F#;38.5;BWV1002_violin-3.csv
B;38.0;BWV1002_violin-3.csv
D;31.5;BWV1002_violin-3.csv
E;28.25;BWV1002_violin-3.csv
C#;28.0;BWV1002_violin-3.csv
A;23.75;BWV1002_violin-3.csv
G;17.25;BWV1002_violin-3.csv
G#;12.0;BWV1002_violin-3.csv
A#;7.25;BWV1002_violin-3.csv
D#;5.75;BWV1002_violin-3.csv
C;5.75;BWV1002_violin-3.csv
F;4.0;BWV1002_violin-3.csv
;0.0625;BWV1002_violin-3.csv
E;7.5;BWV1002_violin-4.csv
B D F#;7.0;BWV1002_violin-4.csv
C# F#;6.0;BWV1002_violin-4.csv
A C# E;5.5;BWV1002_violin-4.csv
D;4.75;BWV1002_violin-4.csv
B F#;3.75;BWV1002_violin-4.csv
F#;3.5;BWV1002_violin-4.csv
D F#;3.5;BWV1002_violin-4.csv
C#;3.0;BWV1002_violin-4.csv
A# F#;3.0;BWV1002_violin-4.csv
A C# F#;2.5;BWV1002_violin-4.csv
B D G;2.5;BWV1002_violin-4.csv
C# E;2.25;BWV1002_violin-4.csv
B G;2.25;BWV1002_violin-4.csv
B D E G#;2.0;BWV1002_violin-4.csv
G;2.0;BWV1002_violin-4.csv
A# C# F#;2.0;BWV1002_violin-4.csv
E G;2.0;BWV1002_violin-4.csv
A# C# E;1.75;BWV1002_violin-4.csv
B;1.5;BWV1002_violin-4.csv
B C# E;1.5;BWV1002_violin-4.csv
B C# G;1.5;BWV1002_violin-4.csv
A D F#;1.5;BWV1002_violin-4.csv
B D;1.5;BWV1002_violin-4.csv
A# E F#;1.5;BWV1002_violin-4.csv
G#;1.5;BWV1002_violin-4.csv
D E;1.5;BWV1002_violin-4.csv
B E F#;1.5;BWV1002_violin-4.csv
B E G;1.5;BWV1002_violin-4.csv
B F# G;1.5;BWV1002_violin-4.csv
C# E G;1.25;BWV1002_violin-4.csv
A D#;1.0;BWV1002_violin-4.csv
C# G;1.0;BWV1002_violin-4.csv
A C# E G;1.0;BWV1002_violin-4.csv
D E G;1.0;BWV1002_violin-4.csv
A# C#;1.0;BWV1002_violin-4.csv
B E;1.0;BWV1002_violin-4.csv
A C;0.5;BWV1002_violin-4.csv
A C G;0.5;BWV1002_violin-4.csv
A C F#;0.5;BWV1002_violin-4.csv
B D#;0.5;BWV1002_violin-4.csv
A B E F#;0.5;BWV1002_violin-4.csv
A B D# F#;0.5;BWV1002_violin-4.csv
A B;0.5;BWV1002_violin-4.csv
A;0.5;BWV1002_violin-4.csv
D# F#;0.5;BWV1002_violin-4.csv
A F#;0.5;BWV1002_violin-4.csv
D G;0.5;BWV1002_violin-4.csv
D F;0.5;BWV1002_violin-4.csv
A G;0.5;BWV1002_violin-4.csv
A#;0.5;BWV1002_violin-4.csv
C E;0.5;BWV1002_violin-4.csv
B F;0.5;BWV1002_violin-4.csv
A E;0.25;BWV1002_violin-4.csv
C# D;0.25;BWV1002_violin-4.csv
;0.0625;BWV1002_violin-4.csv
F#;25.0;BWV1002_violin-5.csv
C#;22.0;BWV1002_violin-5.csv
B;21.5;BWV1002_violin-5.csv
E;21.0;BWV1002_violin-5.csv
D;20.0;BWV1002_violin-5.csv
G;13.0;BWV1002_violin-5.csv
A;12.5;BWV1002_violin-5.csv
A#;9.5;BWV1002_violin-5.csv
G#;4.0;BWV1002_violin-5.csv
D#;2.5;BWV1002_violin-5.csv
F;1.0;BWV1002_violin-5.csv
C;1.0;BWV1002_violin-5.csv
;0.0625;BWV1002_violin-5.csv
B;27.5;BWV1002_violin-6.csv
C#;27.0;BWV1002_violin-6.csv
F#;25.0;BWV1002_violin-6.csv
E;20.5;BWV1002_violin-6.csv
D;19.0;BWV1002_violin-6.csv
G;18.5;BWV1002_violin-6.csv
A;15.0;BWV1002_violin-6.csv
D F#;12.0;BWV1002_violin-6.csv
B D F#;8.5;BWV1002_violin-6.csv
A#;8.0;BWV1002_violin-6.csv
B G;6.0;BWV1002_violin-6.csv
E G;5.5;BWV1002_violin-6.csv
B F#;5.5;BWV1002_violin-6.csv
A C# E;5.0;BWV1002_violin-6.csv
F;4.5;BWV1002_violin-6.csv
G#;3.5;BWV1002_violin-6.csv
C# E;3.0;BWV1002_violin-6.csv
B E G;3.0;BWV1002_violin-6.csv
A C#;3.0;BWV1002_violin-6.csv
C# F#;3.0;BWV1002_violin-6.csv
A C# G;2.5;BWV1002_violin-6.csv
E F#;2.5;BWV1002_violin-6.csv
B E;2.5;BWV1002_violin-6.csv
A G;2.0;BWV1002_violin-6.csv
A F#;2.0;BWV1002_violin-6.csv
C# G;2.0;BWV1002_violin-6.csv
A# C# G;2.0;BWV1002_violin-6.csv
D G#;2.0;BWV1002_violin-6.csv
A# E;2.0;BWV1002_violin-6.csv
A# E G;2.0;BWV1002_violin-6.csv
A D G;2.0;BWV1002_violin-6.csv
A E G;2.0;BWV1002_violin-6.csv
D# F#;1.5;BWV1002_violin-6.csv
A# C#;1.5;BWV1002_violin-6.csv
C# F;1.5;BWV1002_violin-6.csv
A D F#;1.5;BWV1002_violin-6.csv
D E;1.5;BWV1002_violin-6.csv
D#;1.5;BWV1002_violin-6.csv
A E;1.0;BWV1002_violin-6.csv
A B E;1.0;BWV1002_violin-6.csv
A D;1.0;BWV1002_violin-6.csv
A C F#;1.0;BWV1002_violin-6.csv
B D# F#;1.0;BWV1002_violin-6.csv
E G#;1.0;BWV1002_violin-6.csv
B F# G;1.0;BWV1002_violin-6.csv
C;1.0;BWV1002_violin-6.csv
A# F#;0.5;BWV1002_violin-6.csv
C# G#;0.5;BWV1002_violin-6.csv
A B C#;0.5;BWV1002_violin-6.csv
A B D;0.5;BWV1002_violin-6.csv
D# F;0.5;BWV1002_violin-6.csv
A B G;0.5;BWV1002_violin-6.csv
C D# F#;0.5;BWV1002_violin-6.csv
C E G;0.5;BWV1002_violin-6.csv
B C# F#;0.5;BWV1002_violin-6.csv
A C# F#;0.5;BWV1002_violin-6.csv
A D E;0.5;BWV1002_violin-6.csv
B E F#;0.5;BWV1002_violin-6.csv
B D;0.5;BWV1002_violin-6.csv
;0.0625;BWV1002_violin-6.csv
B;40.0;BWV1002_violin-7.csv
E;36.0;BWV1002_violin-7.csv
F#;35.5;BWV1002_violin-7.csv
D;33.5;BWV1002_violin-7.csv
C#;31.5;BWV1002_violin-7.csv
G;26.0;BWV1002_violin-7.csv
A;23.25;BWV1002_violin-7.csv
A#;11.5;BWV1002_violin-7.csv
G#;11.25;BWV1002_violin-7.csv
F;6.0;BWV1002_violin-7.csv
D#;5.0;BWV1002_violin-7.csv
D F#;2.5;BWV1002_violin-7.csv
C;2.0;BWV1002_violin-7.csv
C# E;1.0;BWV1002_violin-7.csv
A F#;1.0;BWV1002_violin-7.csv
A E;1.0;BWV1002_violin-7.csv
A D;1.0;BWV1002_violin-7.csv
A C# E;1.0;BWV1002_violin-7.csv
E G;1.0;BWV1002_violin-7.csv
A G;0.5;BWV1002_violin-7.csv
A C# D;0.5;BWV1002_violin-7.csv
A C#;0.5;BWV1002_violin-7.csv
;0.0625;BWV1002_violin-7.csv
F#;13.25;BWV1002_violin.csv
D;10.875;BWV1002_violin.csv
B;9.75;BWV1002_violin.csv
E;9.25;BWV1002_violin.csv
C#;8.0625;BWV1002_violin.csv
;7.5625;BWV1002_violin.csv
G;6.6875;BWV1002_violin.csv
A;5.25;BWV1002_violin.csv
A#;4.875;BWV1002_violin.csv
B D F#;3.75;BWV1002_violin.csv
C# F#;3.3125;BWV1002_violin.csv
G#;1.875;BWV1002_violin.csv
C;1.8125;BWV1002_violin.csv
B F#;1.625;BWV1002_violin.csv
B E G;1.25;BWV1002_violin.csv
A D#;1.125;BWV1002_violin.csv
C# F G#;1.125;BWV1002_violin.csv
D#;1.125;BWV1002_violin.csv
A F#;1.125;BWV1002_violin.csv
F;1.0625;BWV1002_violin.csv
B E F#;1.0;BWV1002_violin.csv
D F#;0.9375;BWV1002_violin.csv
A C E;0.75;BWV1002_violin.csv
E G;0.75;BWV1002_violin.csv
C# G#;0.75;BWV1002_violin.csv
B D F# G;0.75;BWV1002_violin.csv
A# E F#;0.75;BWV1002_violin.csv
A C# F#;0.6875;BWV1002_violin.csv
A C F#;0.375;BWV1002_violin.csv
A B D#;0.375;BWV1002_violin.csv
B G;0.375;BWV1002_violin.csv
A# C# E F#;0.375;BWV1002_violin.csv
C E G;0.3125;BWV1002_violin.csv
A C# E G;0.25;BWV1002_violin.csv
A D;0.125;BWV1002_violin.csv
B E;0.125;BWV1002_violin.csv
C# E G;0.125;BWV1002_violin.csv
E F#;0.0625;BWV1002_violin.csv
C D G;0.0625;BWV1002_violin.csv
C# F F#;0.0625;BWV1002_violin.csv
C# F# G#;0.0625;BWV1002_violin.csv
E;12.6875;BWV1003_bwv-1003_1.csv
A;8.9375;BWV1003_bwv-1003_1.csv
D;7.625;BWV1003_bwv-1003_1.csv
F;6.4375;BWV1003_bwv-1003_1.csv
C;6.0625;BWV1003_bwv-1003_1.csv
B;4.75;BWV1003_bwv-1003_1.csv
G;4.6875;BWV1003_bwv-1003_1.csv
G#;3.5;BWV1003_bwv-1003_1.csv
F#;3.4375;BWV1003_bwv-1003_1.csv
A C E;2.5;BWV1003_bwv-1003_1.csv
C E;2.375;BWV1003_bwv-1003_1.csv
Bb;2.3125;BWV1003_bwv-1003_1.csv
C#;2.0;BWV1003_bwv-1003_1.csv
B E;1.6875;BWV1003_bwv-1003_1.csv
Eb F#;1.5;BWV1003_bwv-1003_1.csv
A F;1.375;BWV1003_bwv-1003_1.csv
B E G;1.25;BWV1003_bwv-1003_1.csv
B G;1.0;BWV1003_bwv-1003_1.csv
D F;1.0;BWV1003_bwv-1003_1.csv
A E;0.9375;BWV1003_bwv-1003_1.csv
C E G;0.875;BWV1003_bwv-1003_1.csv
D G#;0.875;BWV1003_bwv-1003_1.csv
A D;0.75;BWV1003_bwv-1003_1.csv
A C Eb;0.75;BWV1003_bwv-1003_1.csv
C Eb F#;0.75;BWV1003_bwv-1003_1.csv
A D E;0.625;BWV1003_bwv-1003_1.csv
A D F;0.625;BWV1003_bwv-1003_1.csv
B F;0.5625;BWV1003_bwv-1003_1.csv
Eb;0.5625;BWV1003_bwv-1003_1.csv
Bb E;0.5;BWV1003_bwv-1003_1.csv
B D F G;0.5;BWV1003_bwv-1003_1.csv
A C F;0.5;BWV1003_bwv-1003_1.csv
D E;0.5;BWV1003_bwv-1003_1.csv
B Eb;0.5;BWV1003_bwv-1003_1.csv
B C E;0.5;BWV1003_bwv-1003_1.csv
A B;0.5;BWV1003_bwv-1003_1.csv
B D G;0.5;BWV1003_bwv-1003_1.csv
;0.4375;BWV1003_bwv-1003_1.csv
A C#;0.375;BWV1003_bwv-1003_1.csv
B G#;0.375;BWV1003_bwv-1003_1.csv
F G#;0.375;BWV1003_bwv-1003_1.csv
E G;0.375;BWV1003_bwv-1003_1.csv
C# G;0.375;BWV1003_bwv-1003_1.csv
C G;0.25;BWV1003_bwv-1003_1.csv
A B D;0.25;BWV1003_bwv-1003_1.csv
A Bb C# E;0.25;BWV1003_bwv-1003_1.csv
Eb F;0.25;BWV1003_bwv-1003_1.csv
A C# E;0.25;BWV1003_bwv-1003_1.csv
B E F#;0.25;BWV1003_bwv-1003_1.csv
A F#;0.25;BWV1003_bwv-1003_1.csv
A G;0.25;BWV1003_bwv-1003_1.csv
B Eb F#;0.25;BWV1003_bwv-1003_1.csv
C F#;0.1875;BWV1003_bwv-1003_1.csv
B C;0.125;BWV1003_bwv-1003_1.csv
C E F;0.125;BWV1003_bwv-1003_1.csv
A D G;0.125;BWV1003_bwv-1003_1.csv
A B F;0.125;BWV1003_bwv-1003_1.csv
A B E;0.125;BWV1003_bwv-1003_1.csv
C D;0.0625;BWV1003_bwv-1003_1.csv
A C;0.0625;BWV1003_bwv-1003_1.csv
Bb D;0.0625;BWV1003_bwv-1003_1.csv
F G;0.0625;BWV1003_bwv-1003_1.csv
A;52.125;BWV1003_bwv-1003_2.csv
E;47.25;BWV1003_bwv-1003_2.csv
D;38.125;BWV1003_bwv-1003_2.csv
G;33.5;BWV1003_bwv-1003_2.csv
C;33.25;BWV1003_bwv-1003_2.csv
B;26.375;BWV1003_bwv-1003_2.csv
F;24.875;BWV1003_bwv-1003_2.csv
C E;18.75;BWV1003_bwv-1003_2.csv
B G;16.75;BWV1003_bwv-1003_2.csv
Bb;13.75;BWV1003_bwv-1003_2.csv
A C;13.5;BWV1003_bwv-1003_2.csv
F#;11.5;BWV1003_bwv-1003_2.csv
D F;10.875;BWV1003_bwv-1003_2.csv
A F;10.5;BWV1003_bwv-1003_2.csv
E G;9.0;BWV1003_bwv-1003_2.csv
Eb;7.5;BWV1003_bwv-1003_2.csv
B F;7.5;BWV1003_bwv-1003_2.csv
A C E;7.25;BWV1003_bwv-1003_2.csv
G#;7.125;BWV1003_bwv-1003_2.csv
C#;6.875;BWV1003_bwv-1003_2.csv
B E G;6.75;BWV1003_bwv-1003_2.csv
C E G;6.5;BWV1003_bwv-1003_2.csv
A E;6.5;BWV1003_bwv-1003_2.csv
D F#;6.25;BWV1003_bwv-1003_2.csv
A F#;6.0;BWV1003_bwv-1003_2.csv
B E;5.5;BWV1003_bwv-1003_2.csv
A Eb;5.5;BWV1003_bwv-1003_2.csv
B D;5.25;BWV1003_bwv-1003_2.csv
C F#;5.25;BWV1003_bwv-1003_2.csv
E G#;5.0;BWV1003_bwv-1003_2.csv
Bb D;5.0;BWV1003_bwv-1003_2.csv
A D F;4.875;BWV1003_bwv-1003_2.csv
A C F;4.75;BWV1003_bwv-1003_2.csv
C# G;4.5;BWV1003_bwv-1003_2.csv
C G;4.0;BWV1003_bwv-1003_2.csv
A C# E;4.0;BWV1003_bwv-1003_2.csv
